EmployeeID,Wage,HiredOn,Branch#,Current status,Position,Role,AvgWorkingHours/Week,ApplicantID,emp_id,app_id,branch,status,role,wage,position,hours,is_exited,is_fired,tenure_days,tenure_months,role_level,wage_num,hours_bracket,avg_score,max_score,num_reviews,score_trend,perf_tier,first_promo_date,was_promoted,ReasonForLeaving,PastRelevantExperience,YearsOfRelevantExperience,HighestEducationLevel,YearOfBirth,age,age_group,days_to_promo,months_to_promo,is_hp,tenure_bracket
5210,Competitive,2025-12-25,3,Working,full-time,Shift Lead,45.9,102248,5210,102248,3,Working,Shift Lead,Competitive,full-time,45.9,0,0,79,2.6,4,2,Full-time (32h+),71.82,71.82,1,0.0,Low Performer,,0,,True,6,High School,2003,23,23-27,,,0,0-6 mo
5930,Competitive,2022-10-17,3,Left,part-time,Shift Lead,26.5,109418,5930,109418,3,Left,Shift Lead,Competitive,part-time,26.5,1,0,1244,40.9,4,2,Mid (20-32h),93.4909090909091,99.24,11,-10.56,High Performer,2022-12-24,1,Lack of Growth,True,2,Bachelor,2001,25,23-27,68.0,2.2,1,24+ mo
5178,Premium,2022-12-30,3,Left,full-time,Shift Lead,43.6,101954,5178,101954,3,Left,Shift Lead,Premium,full-time,43.6,1,0,1170,38.4,4,3,Full-time (32h+),86.182,91.0,10,-6.5,High Performer,2023-04-28,1,Better Offer,True,4,Associate Degree,2005,21,Under 23 (Student-age),119.0,3.9,1,24+ mo
5631,Minimum,2023-09-03,3,Left,part-time,Shift Lead,26.7,106364,5631,106364,3,Left,Shift Lead,Minimum,part-time,26.7,1,0,923,30.3,4,1,Mid (20-32h),93.62875,98.99,8,-2.3,High Performer,2023-09-19,1,Better Offer,True,3,Bachelor,2001,25,23-27,16.0,0.5,1,24+ mo
5833,Competitive,2023-04-20,3,Left,full-time,Bartender,39.0,108257,5833,108257,3,Left,Bartender,Competitive,full-time,39.0,1,0,1059,34.8,4,2,Full-time (32h+),88.50571428571428,92.04,7,-6.74,High Performer,2023-09-17,1,Better Offer,True,2,High School,2005,21,Under 23 (Student-age),150.0,4.9,1,24+ mo
5468,Competitive,2023-01-31,3,Left,full-time,Bartender,41.9,104808,5468,104808,3,Left,Bartender,Competitive,full-time,41.9,1,0,1138,37.4,4,2,Full-time (32h+),81.92285714285715,84.78,7,-7.17,Medium Performer,2024-02-14,1,Insufficient Wages,True,3,Associate Degree,1998,28,28-34,379.0,12.5,0,24+ mo
5043,Minimum,2022-09-02,3,Left,part-time,Bartender,23.2,100498,5043,100498,3,Left,Bartender,Minimum,part-time,23.2,1,0,1289,42.3,4,1,Mid (20-32h),91.64,94.88,6,-7.51,High Performer,2023-05-18,1,Poor Management,True,2,Bachelor,2004,22,Under 23 (Student-age),258.0,8.5,1,24+ mo
6026,Competitive,2022-05-09,3,Left,full-time,Bartender,40.3,110172,6026,110172,3,Left,Bartender,Competitive,full-time,40.3,1,0,1405,46.2,4,2,Full-time (32h+),90.97333333333334,94.9,6,-12.4,High Performer,2022-12-13,1,Insufficient Wages,True,2,Bachelor,1992,34,28-34,218.0,7.2,1,24+ mo
5577,Premium,2024-03-05,3,Left,full-time,Bartender,41.8,105809,5577,105809,3,Left,Bartender,Premium,full-time,41.8,1,0,739,24.3,4,3,Full-time (32h+),87.348,93.61,5,-8.71,High Performer,2024-06-22,1,Better Offer,True,2,High School,1999,27,23-27,109.0,3.6,1,24+ mo
5308,Competitive,2021-06-05,3,Left,part-time,Bartender,22.3,103388,5308,103388,3,Left,Bartender,Competitive,part-time,22.3,1,0,1743,57.3,4,2,Mid (20-32h),77.586,80.48,5,-1.62,Low Performer,2021-08-31,1,Relocation,False,0,Bachelor,1993,33,28-34,87.0,2.9,0,24+ mo
5225,Competitive,2023-11-21,3,Left,full-time,Bartender,39.8,102361,5225,102361,3,Left,Bartender,Competitive,full-time,39.8,1,0,844,27.7,4,2,Full-time (32h+),95.52000000000001,100.0,5,-7.12,High Performer,2024-03-14,1,Better Offer,True,3,Bachelor,2002,24,23-27,114.0,3.7,1,24+ mo
5496,Competitive,2023-02-22,3,Fired,full-time,Bartender,39.3,105104,5496,105104,3,Fired,Bartender,Competitive,full-time,39.3,1,1,1116,36.7,4,2,Full-time (32h+),95.31,100.0,5,-13.64,High Performer,2023-08-24,1,Attendance,True,3,Bachelor,2002,24,23-27,183.0,6.0,1,24+ mo
5882,Competitive,2023-11-03,3,Left,part-time,Bartender,24.3,108891,5882,108891,3,Left,Bartender,Competitive,part-time,24.3,1,0,862,28.3,4,2,Mid (20-32h),88.99000000000001,92.9,5,-10.87,High Performer,2024-07-28,1,Better Offer,True,4,Associate Degree,2005,21,Under 23 (Student-age),268.0,8.8,1,24+ mo
5836,Competitive,2021-12-27,3,Left,full-time,Bartender,38.8,108358,5836,108358,3,Left,Bartender,Competitive,full-time,38.8,1,0,1538,50.5,4,2,Full-time (32h+),82.425,87.0,4,-7.62,Medium Performer,2022-04-22,1,Lack of Growth,True,6,Bachelor,2003,23,23-27,116.0,3.8,0,24+ mo
5035,Minimum,2021-07-07,3,Left,full-time,Bartender,41.6,100367,5035,100367,3,Left,Bartender,Minimum,full-time,41.6,1,0,1711,56.2,4,1,Full-time (32h+),78.45,79.15,4,-0.81,Low Performer,2021-10-20,1,Burntout,True,2,Associate Degree,1999,27,23-27,105.0,3.4,0,24+ mo
5637,Competitive,2022-04-05,3,Left,part-time,Bartender,23.7,106410,5637,106410,3,Left,Bartender,Competitive,part-time,23.7,1,0,1439,47.3,4,2,Mid (20-32h),96.2575,100.0,4,-6.28,High Performer,,0,Lack of Growth,True,2,Bachelor,2004,22,Under 23 (Student-age),,,1,24+ mo
5361,Premium,2022-07-05,3,Left,full-time,Bartender,36.5,103811,5361,103811,3,Left,Bartender,Premium,full-time,36.5,1,0,1348,44.3,4,3,Full-time (32h+),71.8675,78.59,4,-16.31,Low Performer,2022-10-02,1,Lack of Growth,True,1,Associate Degree,2001,25,23-27,89.0,2.9,0,24+ mo
5736,Premium,2022-03-06,3,Left,full-time,Bartender,41.4,107373,5736,107373,3,Left,Bartender,Premium,full-time,41.4,1,0,1469,48.3,4,3,Full-time (32h+),80.275,85.5,4,-6.0,Medium Performer,,0,Poor Management,True,2,Associate Degree,1996,30,28-34,,,0,24+ mo
5339,Competitive,2023-07-26,3,Left,part-time,Bartender,22.3,103680,5339,103680,3,Left,Bartender,Competitive,part-time,22.3,1,0,962,31.6,4,2,Mid (20-32h),78.93,82.49,4,0.02,Low Performer,,0,Insufficient Wages,True,2,High School,2007,19,Under 23 (Student-age),,,0,24+ mo
5592,Competitive,2024-06-26,3,Left,full-time,Bartender,40.6,105928,5592,105928,3,Left,Bartender,Competitive,full-time,40.6,1,0,626,20.6,4,2,Full-time (32h+),73.89,77.65,4,-6.64,Low Performer,,0,Burntout,True,5,Bachelor,1988,38,35+,,,0,18-24 mo
5381,Competitive,2024-08-30,3,Left,full-time,Bartender,40.2,104127,5381,104127,3,Left,Bartender,Competitive,full-time,40.2,1,0,561,18.4,4,2,Full-time (32h+),89.59333333333332,91.04,3,-3.02,High Performer,2025-02-02,1,Insufficient Wages,True,2,Bachelor,2004,22,Under 23 (Student-age),156.0,5.1,1,18-24 mo
5377,Competitive,2022-03-15,3,Left,part-time,Bartender,23.3,104043,5377,104043,3,Left,Bartender,Competitive,part-time,23.3,1,0,1460,48.0,4,2,Mid (20-32h),74.76666666666667,75.5,3,1.12,Low Performer,,0,Insufficient Wages,True,7,Bachelor,1999,27,23-27,,,0,24+ mo
5985,Minimum,2024-06-05,3,Left,full-time,Bartender,40.5,109910,5985,109910,3,Left,Bartender,Minimum,full-time,40.5,1,0,647,21.3,4,1,Full-time (32h+),89.68666666666667,96.18,3,-11.53,High Performer,2024-06-15,1,Better Offer,True,2,Associate Degree,1997,29,28-34,10.0,0.3,1,18-24 mo
5847,Competitive,2021-09-22,3,Left,full-time,Bartender,38.6,108440,5847,108440,3,Left,Bartender,Competitive,full-time,38.6,1,0,1634,53.7,4,2,Full-time (32h+),95.21666666666665,100.0,3,-8.21,High Performer,2021-10-22,1,Better Offer,True,2,Bachelor,2003,23,23-27,30.0,1.0,1,24+ mo
5662,Competitive,2023-04-12,3,Left,part-time,Bartender,22.2,106697,5662,106697,3,Left,Bartender,Competitive,part-time,22.2,1,0,1067,35.1,4,2,Mid (20-32h),73.63666666666667,80.62,3,-13.82,Low Performer,,0,Lack of Growth,True,1,High School,2003,23,23-27,,,0,24+ mo
5211,Premium,2024-05-25,3,Left,full-time,Server,37.9,102252,5211,102252,3,Left,Server,Premium,full-time,37.9,1,0,658,21.6,3,3,Full-time (32h+),80.86999999999999,87.02,3,-7.17,Medium Performer,,0,Better Offer,False,0,Bachelor,2002,24,23-27,,,0,18-24 mo
5739,Competitive,2021-03-11,3,Left,full-time,Server,38.8,107378,5739,107378,3,Left,Server,Competitive,full-time,38.8,1,0,1829,60.1,3,2,Full-time (32h+),84.14333333333333,86.69,3,-6.26,Medium Performer,,0,Insufficient Wages,True,2,High School,2002,24,23-27,,,0,24+ mo
5433,Minimum,2024-07-23,3,Left,full-time,Server,38.2,104525,5433,104525,3,Left,Server,Minimum,full-time,38.2,1,0,599,19.7,3,1,Full-time (32h+),81.87666666666667,86.25,3,-11.28,Medium Performer,,0,Burntout,True,4,Associate Degree,2001,25,23-27,,,0,18-24 mo
5451,Minimum,2024-05-05,3,Left,full-time,Server,38.4,104670,5451,104670,3,Left,Server,Minimum,full-time,38.4,1,0,678,22.3,3,1,Full-time (32h+),90.95333333333333,94.77,3,-10.63,High Performer,,0,Insufficient Wages,True,2,Bachelor,1995,31,28-34,,,1,18-24 mo
5250,Premium,2021-11-19,3,Left,part-time,Server,20.1,102656,5250,102656,3,Left,Server,Premium,part-time,20.1,1,0,1576,51.8,3,3,Mid (20-32h),81.56,87.26,3,-10.19,Medium Performer,,0,Better Offer,True,1,Bachelor,2004,22,Under 23 (Student-age),,,0,24+ mo
5342,Minimum,2025-01-21,3,Left,part-time,Server,20.5,103694,5342,103694,3,Left,Server,Minimum,part-time,20.5,1,0,417,13.7,3,1,Mid (20-32h),93.415,97.4,2,-7.97,High Performer,,0,Better Offer,True,2,Bachelor,2003,23,23-27,,,1,12-18 mo
5140,Minimum,2023-10-24,3,Left,part-time,Server,20.4,101530,5140,101530,3,Left,Server,Minimum,part-time,20.4,1,0,872,28.6,3,1,Mid (20-32h),81.465,84.66,2,-6.39,Medium Performer,,0,Lack of Growth,True,5,Bachelor,2003,23,23-27,,,0,24+ mo
5843,Competitive,2024-12-25,3,Left,full-time,Server,38.6,108406,5843,108406,3,Left,Server,Competitive,full-time,38.6,1,0,444,14.6,3,2,Full-time (32h+),73.83500000000001,73.87,2,-0.07,Low Performer,2025-01-10,1,Better Offer,True,1,Associate Degree,2005,21,Under 23 (Student-age),16.0,0.5,0,12-18 mo
5922,Minimum,2021-04-02,3,Left,full-time,Server,38.7,109326,5922,109326,3,Left,Server,Minimum,full-time,38.7,1,0,1807,59.4,3,1,Full-time (32h+),84.28,84.98,2,1.4,Medium Performer,,0,Lack of Growth,True,1,Bachelor,1997,29,28-34,,,0,24+ mo
5087,Competitive,2022-11-09,3,Left,full-time,Server,36.6,101000,5087,101000,3,Left,Server,Competitive,full-time,36.6,1,0,1221,40.1,3,2,Full-time (32h+),82.91,90.29,2,-14.76,Medium Performer,,0,Better Offer,True,5,Bachelor,2004,22,Under 23 (Student-age),,,0,24+ mo
5952,Competitive,2023-04-20,3,Left,full-time,Server,37.3,109563,5952,109563,3,Left,Server,Competitive,full-time,37.3,1,0,1059,34.8,3,2,Full-time (32h+),82.075,86.03,2,-7.91,Medium Performer,2023-04-21,1,Burntout,True,2,Associate Degree,2006,20,Under 23 (Student-age),1.0,0.0,0,24+ mo
5526,Minimum,2023-02-05,3,Left,part-time,Server,19.5,105328,5526,105328,3,Left,Server,Minimum,part-time,19.5,1,0,1133,37.2,3,1,Part-time (<20h),88.695,92.96,2,-8.53,High Performer,,0,Burntout,True,2,Bachelor,1995,31,28-34,,,1,24+ mo
5391,Competitive,2024-07-12,3,Left,part-time,Server,19.1,104186,5391,104186,3,Left,Server,Competitive,part-time,19.1,1,0,610,20.0,3,2,Part-time (<20h),80.14,85.76,2,-11.24,Medium Performer,,0,Relocation,True,4,High School,1996,30,28-34,,,0,18-24 mo
5461,Competitive,2022-10-23,3,Left,part-time,Server,20.3,104746,5461,104746,3,Left,Server,Competitive,part-time,20.3,1,0,1238,40.7,3,2,Mid (20-32h),87.92,93.76,2,-11.68,High Performer,,0,Better Offer,True,4,Associate Degree,1996,30,28-34,,,1,24+ mo
5914,Competitive,2025-02-19,3,Left,full-time,Server,37.7,109246,5914,109246,3,Left,Server,Competitive,full-time,37.7,1,0,388,12.7,3,2,Full-time (32h+),80.24000000000001,80.7,2,-0.92,Medium Performer,2025-03-22,1,Lack of Growth,True,6,Bachelor,1997,29,28-34,31.0,1.0,0,12-18 mo
5302,Minimum,2025-03-27,3,Left,full-time,Server,38.3,103341,5302,103341,3,Left,Server,Minimum,full-time,38.3,1,0,352,11.6,3,1,Full-time (32h+),86.76,90.15,2,-6.78,High Performer,,0,Burntout,True,2,Bachelor,2003,23,23-27,,,1,6-12 mo
5780,Competitive,2021-02-02,3,Left,full-time,Server,36.4,107815,5780,107815,3,Left,Server,Competitive,full-time,36.4,1,0,1866,61.3,3,2,Full-time (32h+),74.065,76.34,2,-4.55,Low Performer,,0,Insufficient Wages,False,0,Bachelor,2003,23,23-27,,,0,24+ mo
5974,Competitive,2022-05-31,3,Left,full-time,Server,37.3,109827,5974,109827,3,Left,Server,Competitive,full-time,37.3,1,0,1383,45.4,3,2,Full-time (32h+),76.60499999999999,79.77,2,-6.33,Low Performer,,0,Insufficient Wages,True,3,Associate Degree,2004,22,Under 23 (Student-age),,,0,24+ mo
5181,Minimum,2022-07-07,3,Left,part-time,Server,21.5,101987,5181,101987,3,Left,Server,Minimum,part-time,21.5,1,0,1346,44.2,3,1,Mid (20-32h),82.16999999999999,86.74,2,-9.14,Medium Performer,,0,Poor Management,True,3,Associate Degree,2002,24,23-27,,,0,24+ mo
5450,Minimum,2024-06-25,3,Fired,part-time,Server,18.7,104660,5450,104660,3,Fired,Server,Minimum,part-time,18.7,1,1,627,20.6,3,1,Part-time (<20h),81.47,91.8,2,-20.66,Medium Performer,,0,Policy Violation,False,0,Bachelor,2004,22,Under 23 (Student-age),,,0,18-24 mo
5857,Competitive,2024-09-07,3,Fired,part-time,Server,21.0,108498,5857,108498,3,Fired,Server,Competitive,part-time,21.0,1,1,553,18.2,3,2,Mid (20-32h),86.97999999999999,92.77,2,-11.58,High Performer,,0,Policy Violation,True,4,High School,2005,21,Under 23 (Student-age),,,1,18-24 mo
5486,Competitive,2022-12-31,3,Left,full-time,Server,40.4,105020,5486,105020,3,Left,Server,Competitive,full-time,40.4,1,0,1169,38.4,3,2,Full-time (32h+),86.725,90.03,2,-6.61,High Performer,,0,Insufficient Wages,True,2,Bachelor,1989,37,35+,,,1,24+ mo
5587,Competitive,2021-08-26,3,Left,full-time,Server,37.3,105870,5587,105870,3,Left,Server,Competitive,full-time,37.3,1,0,1661,54.6,3,2,Full-time (32h+),66.75,68.8,2,-4.1,Low Performer,,0,Insufficient Wages,True,5,High School,2000,26,23-27,,,0,24+ mo
5488,Competitive,2021-01-10,3,Left,full-time,Server,37.4,105055,5488,105055,3,Left,Server,Competitive,full-time,37.4,1,0,1889,62.1,3,2,Full-time (32h+),73.43,78.04,2,-9.22,Low Performer,,0,Poor Management,True,1,Master,2004,22,Under 23 (Student-age),,,0,24+ mo
5695,Premium,2022-02-23,3,Left,full-time,Server,36.7,107010,5695,107010,3,Left,Server,Premium,full-time,36.7,1,0,1480,48.6,3,3,Full-time (32h+),90.03,93.86,2,-7.66,High Performer,,0,Lack of Growth,True,4,High School,2003,23,23-27,,,1,24+ mo
5070,Premium,2024-12-11,3,Left,part-time,Server,19.1,100860,5070,100860,3,Left,Server,Premium,part-time,19.1,1,0,458,15.0,3,3,Part-time (<20h),84.76,84.76,1,0.0,Medium Performer,,0,Poor Management,True,2,Bachelor,2006,20,Under 23 (Student-age),,,0,12-18 mo
5313,Minimum,2023-07-30,3,Fired,part-time,Server,19.4,103448,5313,103448,3,Fired,Server,Minimum,part-time,19.4,1,1,958,31.5,3,1,Part-time (<20h),77.27,77.27,1,0.0,Low Performer,,0,Policy Violation,True,3,High School,2003,23,23-27,,,0,24+ mo
5274,Minimum,2021-08-23,3,Left,part-time,Server,18.4,102921,5274,102921,3,Left,Server,Minimum,part-time,18.4,1,0,1664,54.7,3,1,Part-time (<20h),77.72,77.72,1,0.0,Low Performer,,0,Lack of Growth,True,2,Associate Degree,2002,24,23-27,,,0,24+ mo
5258,Minimum,2023-11-12,3,Left,full-time,Server,35.2,102763,5258,102763,3,Left,Server,Minimum,full-time,35.2,1,0,853,28.0,3,1,Full-time (32h+),82.98,82.98,1,0.0,Medium Performer,,0,Burntout,True,2,Bachelor,1998,28,28-34,,,0,24+ mo
5996,Competitive,2024-06-13,3,Left,full-time,Server,37.1,109961,5996,109961,3,Left,Server,Competitive,full-time,37.1,1,0,639,21.0,3,2,Full-time (32h+),65.57,65.57,1,0.0,Low Performer,,0,Lack of Growth,False,0,Associate Degree,2003,23,23-27,,,0,18-24 mo
5807,Minimum,2024-02-23,3,Left,full-time,Server,37.9,108021,5807,108021,3,Left,Server,Minimum,full-time,37.9,1,0,750,24.6,3,1,Full-time (32h+),86.25,86.25,1,0.0,High Performer,,0,Insufficient Wages,True,4,Bachelor,1989,37,35+,,,1,24+ mo
5953,Competitive,2025-05-23,3,Left,full-time,Server,40.4,109573,5953,109573,3,Left,Server,Competitive,full-time,40.4,1,0,295,9.7,3,2,Full-time (32h+),95.2,95.2,1,0.0,High Performer,,0,Lack of Growth,True,3,Master,2000,26,23-27,,,1,6-12 mo
5925,Minimum,2022-01-19,3,Left,part-time,Server,19.2,109385,5925,109385,3,Left,Server,Minimum,part-time,19.2,1,0,1515,49.8,3,1,Part-time (<20h),91.84,91.84,1,0.0,High Performer,,0,Better Offer,True,3,Bachelor,2002,24,23-27,,,1,24+ mo
5380,Competitive,2022-04-04,3,Fired,part-time,Server,20.3,104109,5380,104109,3,Fired,Server,Competitive,part-time,20.3,1,1,1440,47.3,3,2,Mid (20-32h),89.93,89.93,1,0.0,High Performer,,0,Performance,True,2,Bachelor,1998,28,28-34,,,1,24+ mo
5370,Minimum,2024-09-22,3,Fired,part-time,Server,19.3,103946,5370,103946,3,Fired,Server,Minimum,part-time,19.3,1,1,538,17.7,3,1,Part-time (<20h),76.82,76.82,1,0.0,Low Performer,,0,Performance,True,5,Bachelor,2001,25,23-27,,,0,12-18 mo
5992,Competitive,2021-06-22,3,Fired,full-time,Server,38.1,109942,5992,109942,3,Fired,Server,Competitive,full-time,38.1,1,1,1726,56.7,3,2,Full-time (32h+),82.22,82.22,1,0.0,Medium Performer,,0,Performance,True,2,Bachelor,1995,31,28-34,,,0,24+ mo
5825,Competitive,2024-10-25,3,Left,full-time,Server,38.3,108178,5825,108178,3,Left,Server,Competitive,full-time,38.3,1,0,505,16.6,3,2,Full-time (32h+),81.06,81.06,1,0.0,Medium Performer,,0,Lack of Growth,True,2,High School,2007,19,Under 23 (Student-age),,,0,12-18 mo
6044,Minimum,2024-08-15,3,Fired,full-time,Server,37.7,110293,6044,110293,3,Fired,Server,Minimum,full-time,37.7,1,1,576,18.9,3,1,Full-time (32h+),78.47,78.47,1,0.0,Low Performer,,0,Performance,True,2,Associate Degree,2004,22,Under 23 (Student-age),,,0,18-24 mo
5903,Minimum,2022-08-20,3,Left,full-time,Server,39.4,109113,5903,109113,3,Left,Server,Minimum,full-time,39.4,1,0,1302,42.8,3,1,Full-time (32h+),83.64,83.64,1,0.0,Medium Performer,,0,Lack of Growth,True,2,Bachelor,2001,25,23-27,,,0,24+ mo
6048,Competitive,2022-03-18,3,Left,part-time,Server,20.9,110326,6048,110326,3,Left,Server,Competitive,part-time,20.9,1,0,1457,47.9,3,2,Mid (20-32h),71.42,71.42,1,0.0,Low Performer,,0,Insufficient Wages,True,2,High School,2006,20,Under 23 (Student-age),,,0,24+ mo
5031,Competitive,2022-04-24,3,Left,part-time,Server,18.0,100318,5031,100318,3,Left,Server,Competitive,part-time,18.0,1,0,1420,46.6,3,2,Part-time (<20h),68.19,68.19,1,0.0,Low Performer,,0,Burntout,True,6,Bachelor,2003,23,23-27,,,0,24+ mo
5554,Minimum,2025-05-04,3,Left,part-time,Server,20.1,105607,5554,105607,3,Left,Server,Minimum,part-time,20.1,1,0,314,10.3,3,1,Mid (20-32h),84.77,84.77,1,0.0,Medium Performer,,0,Better Offer,True,1,Master,1994,32,28-34,,,0,6-12 mo
5013,Competitive,2023-06-24,3,Fired,full-time,Server,37.8,100097,5013,100097,3,Fired,Server,Competitive,full-time,37.8,1,1,994,32.7,3,2,Full-time (32h+),72.65,72.65,1,0.0,Low Performer,,0,Performance,False,0,Bachelor,2001,25,23-27,,,0,24+ mo
5848,Premium,2024-10-04,3,Left,full-time,Server,38.3,108445,5848,108445,3,Left,Server,Premium,full-time,38.3,1,0,526,17.3,3,3,Full-time (32h+),66.77,66.77,1,0.0,Low Performer,,0,Better Offer,True,1,High School,2008,18,Under 23 (Student-age),,,0,12-18 mo
5218,Minimum,2023-03-24,3,Left,full-time,Server,39.3,102315,5218,102315,3,Left,Server,Minimum,full-time,39.3,1,0,1086,35.7,3,1,Full-time (32h+),82.34,82.34,1,0.0,Medium Performer,,0,Better Offer,True,2,Associate Degree,2000,26,23-27,,,0,24+ mo
5040,Minimum,2021-06-24,3,Left,full-time,Server,38.5,100447,5040,100447,3,Left,Server,Minimum,full-time,38.5,1,0,1724,56.6,3,1,Full-time (32h+),76.76,76.76,1,0.0,Low Performer,,0,Lack of Growth,True,3,High School,2005,21,Under 23 (Student-age),,,0,24+ mo
5658,Minimum,2024-04-06,3,Left,part-time,Server,23.8,106652,5658,106652,3,Left,Server,Minimum,part-time,23.8,1,0,707,23.2,3,1,Mid (20-32h),74.61,74.61,1,0.0,Low Performer,,0,Insufficient Wages,True,2,High School,2007,19,Under 23 (Student-age),,,0,18-24 mo
5520,Minimum,2022-08-09,3,Left,part-time,Server,20.8,105270,5520,105270,3,Left,Server,Minimum,part-time,20.8,1,0,1313,43.1,3,1,Mid (20-32h),83.33,83.33,1,0.0,Medium Performer,,0,Relocation,True,2,Bachelor,1996,30,28-34,,,0,24+ mo
5677,Premium,2023-12-07,3,Left,part-time,Server,19.1,106867,5677,106867,3,Left,Server,Premium,part-time,19.1,1,0,828,27.2,3,3,Part-time (<20h),74.66,74.66,1,0.0,Low Performer,,0,Burntout,True,2,High School,2006,20,Under 23 (Student-age),,,0,24+ mo
5141,Minimum,2022-09-23,3,Left,full-time,Server Assistant,36.5,101540,5141,101540,3,Left,Server Assistant,Minimum,full-time,36.5,1,0,1268,41.7,2,1,Full-time (32h+),74.92,74.92,1,0.0,Low Performer,,0,Better Offer,True,2,Associate Degree,2001,25,23-27,,,0,24+ mo
5940,Competitive,2021-09-17,3,Left,full-time,Server Assistant,33.7,109471,5940,109471,3,Left,Server Assistant,Competitive,full-time,33.7,1,0,1639,53.8,2,2,Full-time (32h+),62.01,62.01,1,0.0,Low Performer,,0,Burntout,True,5,High School,2001,25,23-27,,,0,24+ mo
5116,Minimum,2022-11-30,3,Left,full-time,Server Assistant,34.5,101251,5116,101251,3,Left,Server Assistant,Minimum,full-time,34.5,1,0,1200,39.4,2,1,Full-time (32h+),79.66,79.66,1,0.0,Medium Performer,,0,Burntout,True,3,Associate Degree,1998,28,28-34,,,0,24+ mo
5312,Minimum,2023-12-07,3,Left,part-time,Server Assistant,17.9,103435,5312,103435,3,Left,Server Assistant,Minimum,part-time,17.9,1,0,828,27.2,2,1,Part-time (<20h),67.84,67.84,1,0.0,Low Performer,,0,Better Offer,True,1,Associate Degree,1997,29,28-34,,,0,24+ mo
5239,Minimum,2021-12-13,3,Left,part-time,Server Assistant,17.3,102534,5239,102534,3,Left,Server Assistant,Minimum,part-time,17.3,1,0,1552,51.0,2,1,Part-time (<20h),90.78,90.78,1,0.0,High Performer,,0,Better Offer,True,3,Bachelor,2003,23,23-27,,,1,24+ mo
6013,Minimum,2023-06-02,3,Left,part-time,Server Assistant,19.3,110039,6013,110039,3,Left,Server Assistant,Minimum,part-time,19.3,1,0,1016,33.4,2,1,Part-time (<20h),86.44,86.44,1,0.0,High Performer,,0,Burntout,True,2,Bachelor,1995,31,28-34,,,1,24+ mo
5861,Competitive,2025-07-14,3,Left,full-time,Server Assistant,34.1,108551,5861,108551,3,Left,Server Assistant,Competitive,full-time,34.1,1,0,243,8.0,2,2,Full-time (32h+),74.37,74.37,1,0.0,Low Performer,,0,Better Offer,False,0,Bachelor,1996,30,28-34,,,0,6-12 mo
5135,Minimum,2024-06-25,3,Left,full-time,Server Assistant,36.7,101481,5135,101481,3,Left,Server Assistant,Minimum,full-time,36.7,1,0,627,20.6,2,1,Full-time (32h+),80.39,80.39,1,0.0,Medium Performer,,0,Better Offer,True,9,Bachelor,2000,26,23-27,,,0,18-24 mo
5473,Premium,2023-07-05,3,Left,full-time,Server Assistant,35.9,104854,5473,104854,3,Left,Server Assistant,Premium,full-time,35.9,1,0,983,32.3,2,3,Full-time (32h+),83.91,83.91,1,0.0,Medium Performer,,0,Better Offer,True,2,Associate Degree,1986,40,35+,,,0,24+ mo
